id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry
B00155KTSX,打虎山路118弄小区(西南门),打虎山路118弄之1-4号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507452,31.273628",[],通行设施,临街院门,临街院门,121.507452,31.273628,"121.503044,31.27565",121.503044,31.27565,POINT (121.503044 31.27565)
B00155KC9F,鞍山七村小区(西南门),大连路1558-2附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502573,31.274041",[],通行设施,临街院门,临街院门,121.502573,31.274041,"121.498147,31.276048",121.498147,31.276048,POINT (121.498147 31.276048)
B00155KGB3,鞍山四村第二小区,阜新路182弄-184弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508415,31.278006",[],商务住宅,住宅区,住宅小区,121.508415,31.278006,"121.50401,31.280029",121.50401,31.280029,POINT (121.50401 31.280029)
B00154DOZ3,鞍山四村第三小区,阜新路180弄,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507797,31.275515",[],商务住宅,住宅区,住宅小区,121.507797,31.275515,"121.50339,31.277537",121.50339,31.277537,POINT (121.50339 31.277537)
B0H2H1J7Z8,鞍山四村第二小区店,苏家屯路54号(快递超市),购物服务;购物相关场所;购物相关场所,060000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508168,31.276653",[],购物服务,购物相关场所,购物相关场所,121.508168,31.276653,"121.503762,31.278676",121.503762,31.278676,POINT (121.503762 31.278676)
B00155KVX3,鞍山四村第一小区,抚顺路393弄之1-20号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510036,31.27659",[],商务住宅,住宅区,住宅小区,121.510036,31.27659,"121.505637,31.278619",121.505637,31.278619,POINT (121.505637 31.278619)
B00155KFYQ,鞍山四村第三小区(南2门),阜新路180弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505968,31.274646",[],通行设施,临街院门,临街院门,121.505968,31.274646,"121.501555,31.276663",121.501555,31.276663,POINT (121.501555 31.276663)
B0FFIDQ1P8,鞍山六村42号甲楼,杨浦区,地名地址信息;地名地址信息;地名地址信息,190000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505241,31.274684",[],地名地址信息,地名地址信息,地名地址信息,121.505241,31.274684,"121.500825,31.276699",121.500825,31.276699,POINT (121.500825 31.276699)
B00155KVX6,鞍山四村第2小区(西北1门),阜新路182弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507796,31.278645",[],通行设施,临街院门,临街院门,121.507796,31.278645,"121.503389,31.280666",121.503389,31.280666,POINT (121.503389 31.280666)
B0FFIPFQOC,鞍山路218弄3幢,杨浦区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510123,31.278750",[],地名地址信息,门牌信息,楼栋号,121.510123,31.27875,"121.505724,31.280778",121.505724,31.280778,POINT (121.505724 31.280778)
B0FFILI5UC,鞍山路218弄2幢,杨浦区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510304,31.278594",[],地名地址信息,门牌信息,楼栋号,121.510304,31.278594,"121.505906,31.280623",121.505906,31.280623,POINT (121.505906 31.280623)
B00155KFYM,鞍山四村第三小区(西北1门),阜新路180弄13号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506357,31.275824",[],通行设施,临街院门,临街院门,121.506357,31.275824,"121.501945,31.277842",121.501945,31.277842,POINT (121.501945 31.277842)
B0FFF5WGJK,鞍山五村54号楼,杨浦区,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504549,31.276127",[],地名地址信息,门牌信息,楼栋号,121.504549,31.276127,"121.50013,31.278139",121.50013,31.278139,POINT (121.50013 31.278139)
B00155MQRL,鞍山四村第三小区(东北门),阜新路180弄鞍山四村第三小区,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508296,31.276213",[],通行设施,临街院门,临街院门,121.508296,31.276213,"121.503891,31.278237",121.503891,31.278237,POINT (121.503891 31.278237)
B00155KQWH,鞍山四村第二小区(东南2门),阜新路182弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508695,31.277033",[],通行设施,临街院门,临街院门,121.508695,31.277033,"121.504291,31.279057",121.504291,31.279057,POINT (121.504291 31.279057)
B0FFIPGGAH,和平路派出所鞍山四村一社区警务室,抚顺路377号附近,政府机构及社会团体;公检法机构;公安警察,130501,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509458,31.277297",[],政府机构及社会团体,公检法机构,公安警察,121.509458,31.277297,"121.505057,31.279324",121.505057,31.279324,POINT (121.505057 31.279324)
B00155KGB8,鞍山四村第一小区(西北1门),抚顺路393弄1-20号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508826,31.276921",[],通行设施,临街院门,临街院门,121.508826,31.276921,"121.504423,31.278946",121.504423,31.278946,POINT (121.504423 31.278946)
B00155HHMU,鞍山四村第一小区(东南2门),锦西路91号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510751,31.275696",[],通行设施,临街院门,临街院门,121.510751,31.275696,"121.506355,31.277727",121.506355,31.277727,POINT (121.506355 31.277727)
B0FFJRWW1M,山林大红(许昌路店),许昌路1598号,餐饮服务;快餐厅;快餐厅,050300,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508392,31.272747",15021950512,餐饮服务,快餐厅,快餐厅,121.508392,31.272747,"121.503987,31.274772",121.503987,31.274772,POINT (121.503987 31.274772)
B0FFHWT7IT,鞍山四村第三小区地上停车场(出入口),阜新路180弄,交通设施服务;停车场;停车场出入口,150909,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506773,31.276579",[],交通设施服务,停车场,停车场出入口,121.506773,31.276579,"121.502362,31.278598",121.502362,31.278598,POINT (121.502362 31.278598)
B00155KG4C,鞍山四村第一小区(东南1门),锦西路87号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511317,31.276114",[],通行设施,临街院门,临街院门,121.511317,31.276114,"121.506923,31.278147",121.506923,31.278147,POINT (121.506923 31.278147)
B00155KGB0,鞍山四村第二小区(东北门),鞍山四村第二小区,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508898,31.279131",[],通行设施,临街院门,临街院门,121.508898,31.279131,"121.504495,31.281155",121.504495,31.281155,POINT (121.504495 31.281155)
B0FFLFG1K9,鞍山四村第二小区184弄12号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508699,31.279082",[],地名地址信息,门牌信息,楼栋号,121.508699,31.279082,"121.504295,31.281106",121.504295,31.281106,POINT (121.504295 31.281106)
B0FFIKAZS2,鞍山四村第二小区184弄6号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508269,31.278815",[],地名地址信息,门牌信息,楼栋号,121.508269,31.278815,"121.503863,31.280837",121.503863,31.280837,POINT (121.503863 31.280837)
B0FFIKAS46,鞍山四村第二小区184弄2号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508035,31.278888",[],地名地址信息,门牌信息,楼栋号,121.508035,31.278888,"121.503629,31.28091",121.503629,31.28091,POINT (121.503629 31.28091)
B0FFIKAS2O,鞍山四村第二小区184弄10号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508482,31.278723",[],地名地址信息,门牌信息,楼栋号,121.508482,31.278723,"121.504077,31.280746",121.504077,31.280746,POINT (121.504077 31.280746)
B0FFIKAFNK,鞍山四村第二小区184弄11号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508588,31.278899",[],地名地址信息,门牌信息,楼栋号,121.508588,31.278899,"121.504184,31.280922",121.504184,31.280922,POINT (121.504184 31.280922)
B0FFG4TODC,鞍山四村第三小区29弄3号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509078,31.275197",[],地名地址信息,门牌信息,楼栋号,121.509078,31.275197,"121.504676,31.277223",121.504676,31.277223,POINT (121.504676 31.277223)
B0FFG3W9D6,鞍山四村第三小区29弄5号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509500,31.275355",[],地名地址信息,门牌信息,楼栋号,121.5095,31.275355,"121.505099,31.277382",121.505099,31.277382,POINT (121.505099 31.277382)
B0FFG6AOTP,鞍山四村第三小区180弄9号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507572,31.276431",[],地名地址信息,门牌信息,楼栋号,121.507572,31.276431,"121.503164,31.278452",121.503164,31.278452,POINT (121.503164 31.278452)
B0FFG44R7O,鞍山四村第二小区215弄9号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509050,31.278664",[],地名地址信息,门牌信息,楼栋号,121.50905,31.278664,"121.504647,31.280689",121.504647,31.280689,POINT (121.504647 31.280689)
B0FFG3W33X,鞍山四村第三小区180弄4号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507138,31.276710",[],地名地址信息,门牌信息,楼栋号,121.507138,31.27671,"121.502729,31.27873",121.502729,31.27873,POINT (121.502729 31.27873)
B0FFG3VRWX,鞍山四村第二小区215弄7号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509181,31.278530",[],地名地址信息,门牌信息,楼栋号,121.509181,31.27853,"121.504779,31.280555",121.504779,31.280555,POINT (121.504779 31.280555)
B0FFK28IWY,鞍山四村第二小区52号楼,阜新路182弄-184弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508360,31.278000",[],地名地址信息,门牌信息,楼栋号,121.50836,31.278,"121.503955,31.280023",121.503955,31.280023,POINT (121.503955 31.280023)
B0FFFOIRL7,鞍山四村第三小区29弄4号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508932,31.275067",[],地名地址信息,门牌信息,楼栋号,121.508932,31.275067,"121.504529,31.277093",121.504529,31.277093,POINT (121.504529 31.277093)
B0FFFP660P,鞍山四村第三小区29弄2号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509207,31.275380",[],地名地址信息,门牌信息,楼栋号,121.509207,31.27538,"121.504805,31.277407",121.504805,31.277407,POINT (121.504805 31.277407)
B0FFIKAGG9,鞍山四村第一小区抚顺路393弄17号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509383,31.277014",[],地名地址信息,门牌信息,楼栋号,121.509383,31.277014,"121.504982,31.27904",121.504982,31.27904,POINT (121.504982 31.27904)
B0I6R9YJP9,鞍山四村第二小区58号楼,阜新路182号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507818,31.277491",[],地名地址信息,门牌信息,楼栋号,121.507818,31.277491,"121.503411,31.279513",121.503411,31.279513,POINT (121.503411 31.279513)
B0I6R90VJE,鞍山四村第二小区56号楼,阜新路182号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508027,31.277335",[],地名地址信息,门牌信息,楼栋号,121.508027,31.277335,"121.503621,31.279357",121.503621,31.279357,POINT (121.503621 31.279357)
B0FFM4TABB,鞍山四村第三小区180弄3号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506965,31.276966",[],地名地址信息,门牌信息,楼栋号,121.506965,31.276966,"121.502555,31.278985",121.502555,31.278985,POINT (121.502555 31.278985)
B0FFM4T8GY,鞍山四村第三小区180弄5号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507243,31.276857",[],地名地址信息,门牌信息,楼栋号,121.507243,31.276857,"121.502834,31.278877",121.502834,31.278877,POINT (121.502834 31.278877)
B00155L4LA,四平路街道鞍山一村第三小区,本溪路141弄之1号-22号,商务住宅;住宅区;住宅小区,120302,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517175,31.275912",[],商务住宅,住宅区,住宅小区,121.517175,31.275912,"121.512801,31.277962",121.512801,31.277962,POINT (121.512801 31.277962)
B0FFM4CAZO,鞍山四村第三小区68号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508188,31.275242",[],地名地址信息,门牌信息,楼栋号,121.508188,31.275242,"121.503783,31.277266",121.503783,31.277266,POINT (121.503783 31.277266)
B0FFM488EU,鞍山四村第三小区60号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509032,31.275503",[],地名地址信息,门牌信息,楼栋号,121.509032,31.275503,"121.50463,31.277529",121.50463,31.277529,POINT (121.50463 31.277529)
B0FFFPRGVS,鞍山四村第一小区抚顺路373弄26号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510849,31.276902",[],地名地址信息,门牌信息,楼栋号,121.510849,31.276902,"121.506453,31.278933",121.506453,31.278933,POINT (121.506453 31.278933)
B0FFF51F65,鞍山四村第一小区5号楼,抚顺路393弄之1-20号,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510573,31.275689",[],地名地址信息,门牌信息,楼栋号,121.510573,31.275689,"121.506176,31.27772",121.506176,31.27772,POINT (121.506176 31.27772)
B0FFGZQH1R,鞍山四村第三小区77号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508169,31.275811",[],地名地址信息,门牌信息,楼栋号,121.508169,31.275811,"121.503763,31.277834",121.503763,31.277834,POINT (121.503763 31.277834)
B0FFIXQD6R,鞍山四村第三小区29弄11号楼,阜新路180弄,地名地址信息;门牌信息;楼栋号,190403,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509469,31.274898",[],地名地址信息,门牌信息,楼栋号,121.509469,31.274898,"121.505068,31.276926",121.505068,31.276926,POINT (121.505068 31.276926)
